t,context,y,nll,nll0,overconfident_memory_nll,memory_only_nll,fixed_half_nll,cumulative_nll,cumulative_nll0,no_harm_slack,accuracy,base_accuracy,ece,brier,base_brier,w_lambda_0,w_lambda_0.05,w_lambda_0.1,w_lambda_0.2,w_lambda_0.4,w_lambda_0.7,w_lambda_1
3305,11,27,4.795634379325894,4.022366829690247,5.529429087510677,5.488925804207491,4.50791624904447,8978.057355667688,12744.188071366798,-3768.076625848165,0.2550680786686838,0.05506807866868381,0.04935447038890419,1.0512974336515575,0.9912337162357294,0.0,0.0,0.0,0.0,0.0,1.0,5.275766761395783e-59
3306,11,23,2.547338681017445,4.235247586803495,2.237552622723407,2.247733401162242,2.8124560151266875,8980.604694348705,12748.4233189536,-3769.7645347539506,0.25499092558983666,0.055051421657592255,0.04938177315587827,0.910817872374555,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,7.11872976890544e-59
3307,11,0,1.9725201172988927,3.6064137074982385,1.6661332561108766,1.6761796971465568,2.233822476003111,8982.577214466004,12752.0297326611,-3771.398428344151,0.255216208043544,0.055034774720290294,0.04910651584650308,0.7891390344641361,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,9.574178417427549e-59
3308,11,0,1.9567891147921082,3.6064137074982385,1.6494432470480302,1.6594784807820941,2.219222345975084,8984.534003580797,12755.636146368599,-3773.0480529368574,0.25544135429262393,0.05501813784764208,0.04883209169661869,0.7850105769908893,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.2889078958310266e-58
3309,11,0,1.9414204282895549,3.6064137074982385,1.6331544390516464,1.643177439346322,2.2049426462561157,8986.475424009086,12759.242560076098,-3774.713046216067,0.2556663644605621,0.055001511030522816,0.04855849480384944,0.7809248386655763,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.7367894347201393e-58
3310,11,62,4.051217404077524,5.509343176089586,3.7573166156672473,3.766899825171238,4.298700507005679,8990.526641413164,12764.751903252187,-3776.171171988078,0.2555891238670695,0.05498489425981873,0.04858783413594866,1.0334222151432384,1.0189572317124136,0.0,0.0,0.0,0.0,0.0,1.0,2.3079411159081744e-58
3311,11,6,2.7253230028244344,4.384982230102102,2.4174653689926724,2.427401888296982,2.988469023950651,8993.251964415987,12769.136885482289,-3777.8308312153563,0.25551192993053456,0.05496828752642706,0.04861699660246877,0.9367969507285188,1.0021285441838492,0.0,0.0,0.0,0.0,0.0,1.0,3.108924821350396e-58
3312,11,0,1.933632806195415,3.6064137074982385,1.6250024289754395,1.6349231427196473,2.197700925612373,8995.185597222182,12772.743299189788,-3779.503612116661,0.25573671497584544,0.05495169082125604,0.04834405121093148,0.7784861861514062,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,4.191198005717222e-58
3313,11,49,3.315430647140664,3.4576734948800416,3.2580965380216282,3.2601624288537145,3.3540495398541017,8998.501027869323,12776.200972684668,-3779.6458549644008,0.2556595230908542,0.05493510413522487,0.0483737585701401,0.9953968065958372,0.9640488260941515,0.0,0.0,0.0,0.0,0.0,1.0,4.42935879290278e-58
3314,11,49,3.247580154075351,3.4576734948800416,3.166625134524477,3.1694988103879584,3.303241292744742,9001.748608023398,12779.658646179549,-3779.8559483052063,0.2555823777911889,0.05491852745926373,0.04840328955946375,0.9900254956772756,0.9640488260941515,0.0,0.0,0.0,0.0,0.0,1.0,4.789069699131552e-58
3315,11,23,2.545678206371958,4.235247586803495,2.2361399935861015,2.2459754932318905,2.8109098067300415,9004.29428622977,12783.893893766352,-3781.545517685637,0.2555052790346908,0.054901960784313725,0.04843264553393729,0.9106668321633143,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,6.46264636801153e-58
3316,11,0,1.9296352508178312,3.6064137074982385,1.6209103135965612,1.6306875249651716,2.193982061272845,9006.223921480587,12787.50030747385,-3783.222296142319,0.255729794933655,0.0548854041013269,0.048160259679079914,0.777059189323417,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,8.714485266172253e-58
3317,11,31,5.1148471664111,4.510256917651378,5.575949103145558,5.554794145477069,4.901926663184705,9011.338768646998,12792.010564391501,-3782.6177058935587,0.2556526982212843,0.05486885740126621,0.04819015093442965,1.055752060503042,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,5.6127434874203384e-58
3318,11,23,2.5231997264995703,4.235247586803495,2.2124339959999553,2.222194730137482,2.7899609236513476,9013.861968373498,12796.245811978304,-3784.3297537538615,0.25557564798071125,0.05485232067510549,0.0482198676706982,0.9069372030362002,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,7.58402932432095e-58
3319,11,23,2.494680737565327,4.235247586803495,2.182298927119751,2.1920674221719447,2.763336979137119,9016.356649111063,12800.481059565107,-3786.070320603099,0.2554986441699307,0.054835793913829464,0.04824941120885993,0.9022626379129285,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,1.0264157241874371e-57
3320,11,0,1.9257713591344763,3.6064137074982385,1.6169567448483486,1.6265944870834417,2.190386558856583,9018.282420470197,12804.087473272606,-3787.750962951464,0.25572289156626504,0.054819277108433734,0.0479775780360998,0.7757598866927713,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.3843763175764236e-57
3321,11,0,1.9116349127092618,3.6064137074982385,1.6020029339468025,1.6116276308006892,2.177223856409517,9020.194055382906,12807.693886980105,-3789.445741746254,0.2559470039144836,0.05480277024992472,0.04770653344346217,0.7719134677494176,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.8687261731237638e-57
3322,11,6,2.7241816973655006,4.384982230102102,2.41665754925409,2.4261915594977137,2.987408368715344,9022.918237080272,12812.078869210207,-3791.10654227899,0.25586995785671285,0.054786273329319686,0.04773729560535271,0.936702053357644,1.0021285441838492,0.0,0.0,0.0,0.0,0.0,1.0,2.517451664879142e-57
3323,11,0,1.9012673009046812,3.6064137074982385,1.5910887737661228,1.6006588487825408,2.167562278202786,9024.819504381176,12815.685282917706,-3792.8116886855855,0.25609389106229313,0.0547697863376467,0.047466950102863274,0.7690310845270164,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,3.400272576262272e-57
3324,11,0,1.8877078777089333,3.6064137074982385,1.5767671301447699,1.586323059597,2.154916011360343,9026.707212258885,12819.291696625205,-3794.530394515375,0.2563176895306859,0.05475330926594465,0.04719738076801064,0.765267969315346,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,4.596248448196901e-57
3325,10,57,1.4757612460401743,2.933321229246324,1.1772025632616845,1.191486136533404,1.723196162701926,9028.182973504925,12822.225017854451,-3795.987954498581,0.2565413533834586,0.05473684210526316,0.046951187461438754,0.634395339115811,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,6.107487793358481e-57
3326,10,2,3.0835708102615524,5.027172918969489,2.7553963216996875,2.770801958778335,3.3643483005048305,9031.266544315187,12827.25219077342,-3797.9315566072887,0.25646422128683105,0.05472038484666266,0.04700663621296977,1.000897975541996,1.01394011843921,0.0,0.0,0.0,0.0,0.0,1.0,8.350190700619686e-57
3327,10,8,2.4594287025905857,3.406303908097196,2.2146163200484037,2.2264880654699946,2.65164427852844,9033.725973017778,12830.658494681518,-3798.878431812796,0.2563871355575594,0.054703937481214306,0.04706168583904966,0.9209524473546746,0.9607276640712231,0.0,0.0,0.0,0.0,0.0,1.0,1.0540500356288988e-56
3328,10,57,1.4742366874461335,2.933321229246324,1.175801927359587,1.189847200039695,1.7218013885419523,9035.200209705223,12833.591815910764,-3800.3375163545966,0.2566105769230769,0.0546875,0.046815860039033444,0.6337642198491147,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,1.4007802580245765e-56
3329,10,57,1.4624233599443532,2.933321229246324,1.1631508098060264,1.1771539174461993,1.7109876055598146,9036.662633065167,12836.52513714001,-3801.808414223898,0.25683388404926405,0.05467107239411235,0.04657099921115069,0.6291940449083305,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,1.863206356210848e-56
3330,10,24,2.723839894800994,4.518139658918299,2.403561010334347,2.4183247241078103,2.995932189799614,9039.386472959968,12841.043276798928,-3803.602713988015,0.25675675675675674,0.054654654654654654,0.04662739370814377,0.9621759143095208,1.005236163742836,0.0,0.0,0.0,0.0,0.0,1.0,2.5289748467822127e-56
3331,10,24,2.671546373128098,4.518139658918299,2.34857020623617,2.3633603674188097,2.946820508408122,9042.058019333097,12845.561416457846,-3805.4493072738037,0.2566796757730411,0.05463824677274092,0.046683392104409624,0.9547160722885225,1.005236163742836,0.0,0.0,0.0,0.0,0.0,1.0,3.4418187134082205e-56
3332,12,42,3.2441023458842113,3.3896850143929416,3.185601035983478,3.1876619624031837,3.283580476332714,9045.302121678982,12848.95110147224,-3805.5948899423124,0.25660264105642255,0.0546218487394958,0.04673945730631305,1.0153267538942838,0.9596161707449027,0.0,0.0,0.0,0.0,0.0,1.0,3.6416628742392786e-56
3333,10,49,2.174538990072937,3.4576734948800416,1.8915489398367467,1.9046756031192225,2.4058705591681084,9047.476660669055,12852.40877496712,-3806.8780244471195,0.2565256525652565,0.054605460546054606,0.04679503043305267,0.8653048905699112,0.9640488260941515,0.0,0.0,0.0,0.0,0.0,1.0,4.769797245764922e-56
3334,10,57,1.4662714762467302,2.933321229246324,1.167605160155399,1.1812874478867967,1.7145113129127458,9048.942932145303,12855.342096196366,-3808.3450742001182,0.25674865026994603,0.05458908218356329,0.04655027618517451,0.6310215623116877,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,6.342593956819835e-56
3335,10,24,2.632819000707996,4.518139658918299,2.308125273369959,2.3227474340309544,2.9103507125261436,9051.57575114601,12859.860235855283,-3810.230394858328,0.25667166416791604,0.05457271364317841,0.04660630945309021,0.9496906293923868,1.005236163742836,0.0,0.0,0.0,0.0,0.0,1.0,8.64827079532734e-56
3336,10,49,2.1562842471803685,3.4576734948800416,1.8718021769019075,1.88478168043429,2.3894227817169558,9053.732035393192,12863.317909350164,-3811.5317841060273,0.2565947242206235,0.05455635491606715,0.04666195677969856,0.8615742144399746,0.9640488260941515,0.0,0.0,0.0,0.0,0.0,1.0,1.1345962566732323e-55
3337,10,57,1.4649783411086477,2.933321229246324,1.166434885007203,1.1798982694875775,1.7133273208977533,9055.1970137343,12866.25123057941,-3813.0001269941654,0.2568175007491759,0.054540005993407255,0.04641755193691909,0.6308926573405217,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,1.5088638317089239e-55
3338,10,57,1.4538199368494438,2.933321229246324,1.1544927470628967,1.1679166301810908,1.703105356712649,9056.650833671149,12869.184551808656,-3814.4796282865623,0.25704014379868184,0.05452366686638706,0.046174070331678745,0.6265417185532633,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,2.0082430692892478e-55
3339,10,49,2.138923990710588,3.4576734948800416,1.8530599950921625,1.8658925038486036,2.373753571859352,9058.78975766186,12872.642225303536,-3815.7983777907316,0.25696316262353996,0.05450733752620545,0.046230993738651346,0.8591717298134169,0.9640488260941515,0.0,0.0,0.0,0.0,0.0,1.0,2.638714143926768e-55
3340,10,57,1.4478470582812029,2.933321229246324,1.1482092298078088,1.1615071249424325,1.6976298157722245,9060.237604720141,12875.575546532782,-3817.2838519616957,0.257185628742515,0.05449101796407185,0.04598813291665732,0.6245568911416485,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,3.5135666640139945e-55
3341,10,24,2.6119217232220517,4.518139658918299,2.286669637688436,2.3008640538075875,2.8906378259776884,9062.849526443364,12880.0936861917,-3819.190069897391,0.25710865010475903,0.054474708171206226,0.04604548661798694,0.9487560429007883,1.005236163742836,0.0,0.0,0.0,0.0,0.0,1.0,4.795554459808766e-55
3342,10,57,1.442033626321123,2.933321229246324,1.1420974006081723,1.1552714005895166,1.6922978362277494,9064.291560069685,12883.027007420946,-3820.6813575003157,0.2573309395571514,0.054458408138839016,0.04580323674938412,0.6222918738358583,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,6.38819375059736e-55
3343,10,57,1.4315263842372579,2.933321229246324,1.1308731508866534,1.144007550734776,1.6826542863420562,9065.723086453921,12885.960328650192,-3822.183152345325,0.25755309602153753,0.05444211785821119,0.04556187889319587,0.6181273462948255,0.9206147863561603,0.0,0.0,0.0,0.0,0.0,1.0,8.516201378226555e-55
3344,14,16,3.618760723769208,3.9991001317862738,3.4843122883728546,3.4916106512347875,3.7135018442019665,9069.341847177691,12889.959428781978,-3822.563491753342,0.2574760765550239,0.05442583732057416,0.04559294242516917,1.0150166906775573,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,9.67089119794744e-55
3345,14,18,2.7090888306567527,3.2511061978081224,2.534917070362975,2.544146161014923,2.8364113520815755,9072.050936008349,12893.210534979786,-3823.105509120492,0.25739910313901343,0.05440956651718983,0.04562373028586324,0.9349583651714275,0.9495920841794516,0.0,0.0,0.0,0.0,0.0,1.0,1.1405128651811802e-54
3346,14,40,2.610545125350692,3.823601593152496,2.333356751661125,2.3472869442295705,2.8346579889722094,9074.6614811337,12897.034136572938,-3824.318565588293,0.25732217573221755,0.05439330543933055,0.04565424578222074,0.9210076767915185,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,1.4839926977789547e-54
3347,14,55,4.4705809252310225,4.594858291977433,4.418840607796484,4.421709752642531,4.504541142272549,9079.132062058932,12901.628994864916,-3824.4428429550385,0.2572452942933971,0.05437705407827906,0.04568449216293285,1.0450180861361456,1.006847458488657,0.0,0.0,0.0,0.0,0.0,1.0,1.5583185644782127e-54
3348,14,16,3.4922613667477096,3.9991001317862738,3.3262343431889168,3.334914657253706,3.612849332157179,9082.62432342568,12905.628094996702,-3824.9496817200775,0.257168458781362,0.05436081242532855,0.04571447261980347,1.0064317002190915,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,1.8238581248194466e-54
3349,14,40,2.571593877432984,3.823601593152496,2.290750635347365,2.3046019263849074,2.7997750413340845,9085.195917303114,12909.451696589855,-3826.201689435796,0.2570916691549716,0.05434458047178262,0.04574419028907379,0.9140295665159859,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,2.3820133065952352e-54
3350,14,16,3.375183701304765,3.9991001317862738,3.183988565867996,3.1937584040667644,3.5174579407980398,9088.571101004418,12913.450796721641,-3826.8256058662787,0.2570149253731343,0.05432835820895522,0.04577364825270825,0.9983740646457384,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,2.8558552330011324e-54
3351,14,40,2.530084630289643,3.823601593152496,2.245426679154418,2.2592849561370993,2.7624475617900406,9091.101185634707,12917.274398314794,-3828.1191228291423,0.25693822739480754,0.054312145628170695,0.04580284953964362,0.9070953747638622,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,3.7440616642054953e-54
3352,14,54,4.247795269992665,4.942680243669867,4.043051267834591,4.053332899419583,4.402235372370104,9095.348980904699,12922.217078558464,-3828.8140078028205,0.2568615751789976,0.054295942720763726,0.04583179712700217,1.0377809635947453,1.0127838674236713,0.0,0.0,0.0,0.0,0.0,1.0,4.547753611064845e-54
3353,14,16,3.2775747914156903,3.9991001317862738,3.0680529351338643,3.0784934062203617,3.4363995915904413,9098.626555696115,12926.21617869025,-3829.5355331431906,0.2567849686847599,0.054279749478079335,0.04586049394127039,0.9903859407050039,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,5.549538573479812e-54
3354,14,31,3.465070605481396,4.510256917651378,3.2073814454426928,3.2198724997187513,3.6699441105093795,9102.091626301597,12930.726435607901,-3830.5807194553595,0.2567084078711986,0.05426356589147287,0.04588894285944415,1.0029308194213324,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,7.091613510284125e-54
3355,14,40,2.5015830305842357,3.823601593152496,2.2146163200484037,2.2282668534039276,2.7367280925984607,9104.59320933218,12934.550037201054,-3831.902738017928,0.25663189269746645,0.05424739195230999,0.04591714671014182,0.901164339934213,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,9.320619228638401e-54
3356,14,62,6.674743705629282,5.509343176089586,27.631021115928547,9.592514437713561,6.18577687567579,9111.26795303781,12940.059380377143,-3830.7373374883878,0.2565554231227652,0.054231227651966626,0.045945108274685974,1.0625551137685376,1.0189572317124136,0.0,0.0,0.0,0.0,0.0,1.0,5.0381725560207575e-55
3357,14,18,2.7057169963855174,3.2511061978081224,2.5314266654231856,2.540063155519733,2.833675001634672,9113.973670034196,12943.31048657495,-3831.282726689809,0.256478999106345,0.05421507298182902,0.04597283028815521,0.9308123810313057,0.9495920841794516,0.0,0.0,0.0,0.0,0.0,1.0,5.945872427150374e-55
3358,14,59,3.562118058050907,2.92580801151025,4.077537443905748,4.042111429270461,3.3356666469949143,9117.535788092247,12946.23629458646,-3830.6464166432684,0.25640262060750446,0.05449672424061942,0.04600031544040664,1.007594698374962,0.9198120679096993,0.0,0.0,0.0,0.0,0.0,1.0,3.6792314964556846e-55
3359,14,18,2.658120390318259,3.2511061978081224,2.473733349190168,2.4827304105336037,2.7948652217700403,9120.193908482566,12949.487400784268,-3831.239402450757,0.25632628758559095,0.054480500148853826,0.04602756637707037,0.9237935595456446,0.9495920841794516,0.0,0.0,0.0,0.0,0.0,1.0,4.384580164452779e-55
3360,14,31,3.375681870741015,4.510256917651378,3.1079442641611514,3.1204502600967543,3.591155362424552,9123.569590353307,12953.997657701919,-3832.373977497667,0.25625,0.054464285714285715,0.04605458570051655,0.9954905176216167,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,5.659443061336026e-55
3361,14,16,3.2154756973548198,3.9991001317862738,2.9957322735542355,3.006169460854151,3.384148800260697,9126.785066050661,12957.996757833705,-3833.1576019320996,0.25617375781017554,0.05444808092829515,0.04608137597079634,0.9832624936748646,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,6.977088607485287e-55
3362,14,31,3.279068747269477,4.510256917651378,3.001272453929849,3.0140526691798906,3.505093054501803,9130.06413479793,12962.507014751356,-3834.3887901024805,0.25609756097560976,0.054431885782272454,0.046107939706557126,0.9879136542953377,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,9.094299629535401e-55
3363,14,16,3.1339472880024104,3.9991001317862738,2.9014215940830015,2.9122861614854387,3.3147886143298773,9133.198082085933,12966.506114883143,-3835.2539429462645,0.256021409455843,0.054415700267618196,0.04613427938593331,0.9758404063427161,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,1.1351035002569334e-54
3364,14,40,2.5001804286135756,3.823601593152496,2.21375387928773,2.2267424137611305,2.73546056346783,9135.698262514547,12970.329716476295,-3836.577364110804,0.2559453032104637,0.05439952437574316,0.04616039744741298,0.8985313231108986,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,1.492066170921916e-54
3365,14,40,2.46029584986638,3.823601593152496,2.170413319885863,2.1834697590845233,2.699346057060682,9138.158558364414,12974.153318069448,-3837.9406698540893,0.25586924219910845,0.05438335809806835,0.04618629629068167,0.8918834652680767,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,1.9679412431547986e-54
3366,14,59,3.4552634680893672,2.92580801151025,3.83406146395853,3.810719207428593,3.2734164481436063,9141.613821832503,12977.079126080958,-3837.4112143975103,0.2557932263814617,0.05466428995840761,0.04621197827744371,0.9996001549746514,0.9198120679096993,0.0,0.0,0.0,0.0,0.0,1.0,1.3792394205782058e-54
3367,14,16,3.069506498044607,3.9991001317862738,2.8278514009150837,2.8388645278508187,3.2593831250668224,9144.683328330548,12981.078226212745,-3838.3408080312524,0.25571725571725573,0.054648054648054646,0.04623744573222184,0.9695280812066963,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,1.7370255091777287e-54
3368,14,54,4.077113357192202,4.942680243669867,3.8448142557347884,3.8553923939067105,4.2580143468395955,9148.76044168774,12986.020906456415,-3839.20637491773,0.2556413301662708,0.05463182897862233,0.04626270094313595,1.0282758654968045,1.0127838674236713,0.0,0.0,0.0,0.0,0.0,1.0,2.1681952428851524e-54
3369,14,31,3.217157314198382,4.510256917651378,2.933856869836144,2.9463950733446502,3.449478972275238,9151.977599001939,12990.531163374066,-3840.499474521182,0.25556544968833483,0.05461561294152568,0.04628774616266134,0.98161160259925,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,2.842424476958123e-54
3370,14,40,2.4418242088987134,3.823601593152496,2.1507045617016196,2.1634779435825213,2.6825747873132237,9154.419423210838,12994.354764967218,-3841.881251905435,0.25548961424332345,0.05459940652818991,0.04631258360836756,0.8874801674780979,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,3.7546821795779987e-54
3371,14,31,3.1392630911970887,4.510256917651378,2.8491287993623615,2.861800594064735,3.3790244760377774,9157.558686302036,12998.865021884869,-3843.252245731888,0.2554138237911599,0.05458320973005043,0.046337215463637844,0.9749324407466466,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,4.955341766679441e-54
3372,14,54,3.899150665973966,4.942680243669867,3.6428355156126644,3.6541481163982676,4.1038197351495835,9161.45783696801,13003.807702128539,-3844.2957753095848,0.25533807829181493,0.054567022538552785,0.046361643878370364,1.0208062985503497,1.0127838674236713,0.0,0.0,0.0,0.0,0.0,1.0,6.331066396836462e-54
3373,14,31,3.068431403496028,4.510256917651378,2.772588722240031,2.785347771405445,3.3145162343079355,9164.526268371505,13008.31795904619,-3845.73760082374,0.25526237770530685,0.054550844945152686,0.04638587096966132,0.967937874572084,1.0050634937045402,0.0,0.0,0.0,0.0,0.0,1.0,8.402693600496384e-54
3374,14,18,2.6710834059858133,3.2511061978081224,2.4901014666653736,2.498290053080346,2.805468843004329,9167.19735177749,13011.569065243997,-3846.3176236155628,0.2551867219917012,0.054534676941315946,0.04640989882247082,0.9223652082610228,0.9495920841794516,0.0,0.0,0.0,0.0,0.0,1.0,9.987613488462624e-54
3375,14,40,2.424600348951309,3.823601593152496,2.132363943134465,2.144863700594956,2.666910927932028,9169.621952126441,13015.39266683715,-3847.7166248597637,0.2551111111111111,0.05451851851851852,0.046433729490271886,0.8836501049356141,0.9833568275368108,0.0,0.0,0.0,0.0,0.0,1.0,1.3211429450854059e-53
3376,5,21,5.891689915995191,6.2791466195597625,5.758901773876483,5.762711757029262,5.987955087471707,9175.513642042437,13021.671813456709,-3848.1040815633273,0.2550355450236967,0.054502369668246446,0.046503210836017946,1.1017332216154652,1.0233047633849492,0.0,0.0,0.0,0.0,0.0,1.0,1.50301845339915e-53
3377,5,4,2.9214859936094095,3.399063639310395,2.766319109226337,2.770710681154288,3.036324899900369,9178.435128036046,13025.07087709602,-3848.581659209028,0.25496002368966536,0.054486230381995855,0.04657240653699998,0.9989614892884245,0.9602456953582867,0.0,0.0,0.0,0.0,0.0,1.0,1.747612727408423e-53
3378,5,63,2.50357652980467,3.6611003702643776,2.2388305781688542,2.2459255702058725,2.7216389460762875,9180.938704565851,13028.731977466283,-3849.7391830494867,0.25488454706927177,0.054470100651272946,0.04664131836505204,0.9427225712748785,0.975646337370013,0.0,0.0,0.0,0.0,0.0,1.0,2.26121360034728e-53
3379,5,4,2.8868890382432353,3.399063639310395,2.7237985580705018,2.7283691594724453,3.008510845648281,9183.825593604095,13032.131041105593,-3850.251357650553,0.2548091151228174,0.05445398046759396,0.046709948075814293,0.9945694964394486,0.9602456953582867,0.0,0.0,0.0,0.0,0.0,1.0,2.6496340582357205e-53
3380,5,30,6.187093012791428,5.004495068050225,27.631021115928547,9.686626295174445,5.688425593505247,9190.012686616887,13037.135536173642,-3849.068759705811,0.2547337278106509,0.054437869822485205,0.046778297408931135,1.101608454705402,1.013639308506592,0.0,0.0,0.0,0.0,0.0,1.0,8.004936731829971e-55
3381,5,16,3.606136873931578,3.9991001317862738,3.471966452550461,3.475755518736851,3.703575344068269,9193.618823490819,13041.134636305429,-3849.4617229636656,0.2546583850931677,0.05442176870748299,0.04684636808824598,1.0508312265854747,0.9903905074492081,0.0,0.0,0.0,0.0,0.0,1.0,9.119726348878688e-55
3382,11,6,2.696065267890368,4.384982230102102,2.3869262414279917,2.3964008169020112,2.9612519928898355,9196.314888758709,13045.51961853553,-3851.1506399258774,0.25458308693081017,0.054405677114133646,0.04687788688540231,0.9334864095490322,1.0021285441838492,0.0,0.0,0.0,0.0,0.0,1.0,1.2306212904264677e-54
3383,11,0,1.8778632764310348,3.6064137074982385,1.5664205273506264,1.5759217211064562,2.145727191439326,9198.19275203514,13049.12603224303,-3852.879190356945,0.2548034289092521,0.054389595033993494,0.04661363580953083,0.7624889534082318,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.664393364421416e-54
3384,11,23,2.4914242581817474,4.235247586803495,2.1791409019031254,2.1886303570210637,2.760293694738373,9200.684176293322,13053.361279829833,-3854.623013685566,0.25472813238770686,0.054373522458628844,0.04664564151147756,0.9030640934956443,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,2.2529818658114348e-54
3385,11,0,1.8682542435817084,3.6064137074982385,1.5563280871203673,1.5657748276680135,2.136752461006004,9202.552430536904,13056.967693537332,-3856.3611731494834,0.2549483013293944,0.054357459379615954,0.046382051354216365,0.7598327680733354,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,3.0487571885827203e-54
3386,11,0,1.855480836412677,3.6064137074982385,1.5428634218116455,1.5522948303718218,2.1248134712591087,9204.407911373317,13060.57410724483,-3858.112106020569,0.2551683402244536,0.054341405788541054,0.04611920306157973,0.7561922380716468,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,4.128524315241578e-54
3387,11,23,2.4715785916850943,4.235247586803495,2.158281603387812,2.1676974743070296,2.741733344722757,9206.879489965002,13064.809354831634,-3859.875775015687,0.2550930026572188,0.0543253616770003,0.046152338321626137,0.9003802515655803,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,5.594596111970253e-54
3388,11,23,2.4457921880537548,4.235247586803495,2.1311135522243565,2.1405319525513016,2.717581743498423,9209.325282153055,13069.044602418437,-3861.665230414437,0.2550177095631641,0.05430932703659976,0.0461852962490374,0.8959429624995713,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,7.591744351582362e-54
3389,11,0,1.8497081991089654,3.6064137074982385,1.5368672195994777,1.546205977377151,2.119414672163494,9211.174990352163,13072.651016125936,-3863.4219359228277,0.2552375331956329,0.054293301858955444,0.04592300582670181,0.7546776721136887,0.9727566896376377,0.0,0.0,0.0,0.0,0.0,1.0,1.028373590691296e-53
3390,11,62,3.9867917450581514,5.509343176089586,3.688879454114022,3.6978030669244295,4.239601530443314,9215.16178209722,13078.160359302025,-3864.944487353859,0.2551622418879056,0.054277286135693215,0.04595642958975365,1.0324596990748112,1.0189572317124136,0.0,0.0,0.0,0.0,0.0,1.0,1.3729575302395514e-53
3391,11,23,2.427550681613758,4.235247586803495,2.111994144717783,2.121337214590293,2.7004730798731362,9217.589332778834,13082.395606888827,-3866.752184259048,0.2550869949867296,0.054261279858448835,0.0459896767569813,0.8927217597803132,0.9981023121217464,0.0,0.0,0.0,0.0,0.0,1.0,1.8648500752158885e-53
3392,11,62,3.868313077676764,5.509343176089586,3.5624655292583793,3.5715305028328848,4.13013051321681,9221.457645856512,13087.904950064916,-3868.39321435746,0.2550117924528302,0.054245283018867926,0.04602274858517807,1.0274340448783137,1.0189572317124136,0.0,0.0,0.0,0.0,0.0,1.0,2.5091981402912498e-53
3393,11,6,2.696119522634175,4.384982230102102,2.3873503596219434,2.396458254695885,2.961302514595239,9224.153765379146,13092.289932295018,-3870.0820770649275,0.2549366342469791,0.054229295608605954,0.046055646318114284,0.9339530050632757,1.0021285441838492,0.0,0.0,0.0,0.0,0.0,1.0,3.3859160970142117e-53
